time,g__Abiotrophia,g__Acetatifactor,g__Acinetobacter,g__Actinomyces,g__Actinomycetospora,g__Adhaeribacter,g__Adlercreutzia,g__Agathobaculum,g__Akkermansia,g__Alcaligenes,g__Aliarcobacter,g__Alistipes,g__Aliterella,g__Alkanindiges,g__Alloiococcus,g__Alloprevotella,g__Amedibacillus,g__Anaerobutyricum,g__Anaerococcus,g__Anaerofilum,g__Anaerofustis,g__Anaeroglobus,g__Anaeromassilibacillus,g__Anaerostipes,g__Anaerotignum,g__Anaerotruncus,g__Angustibacter,g__Aquabacterium,g__Aquirickettsiella,g__Arenimonas,g__Asprobacter,g__Atopobium,g__Avispirillum,g__BX12,g__Bacillus,g__Bacteroides,g__Bariatricus,g__Barnesiella,g__Bifidobacterium,g__Bilophila,g__Bittarella,g__Blautia,g__Borkfalkia,g__Bosea,g__Brachybacterium,g__Bradyrhizobium,g__Brevibacterium,g__Brevundimonas,g__Bulleidia,g__Burkholderia,g__Butyribacter,g__Butyricicoccus,g__Butyrivibrio,g__C7867-002,g__CAG-1024,g__CAG-127,g__CAG-1427,g__CAG-196,g__CAG-238,g__CAG-269,g__CAG-274,g__CAG-302,g__CAG-41,g__CAG-533,g__CAG-83,g__CAJLXD01,g__Campylobacter,g__Caproiciproducens,g__Catenibacillus,g__Caulobacter,g__Cellulosilyticum,g__Cellvibrio,g__Centipeda,g__Cetobacterium,g__Christensenella,g__Chryseobacterium,g__Chryseotalea,g__Cloacibacterium,g__Clostridioides,g__Clostridium,g__Cnuella,g__Cohnella,g__Collinsella,g__Comamonas,g__Coprobacillus,g__Coprobacter,g__Coprococcus,g__Copromonas,g__Copromorpha,g__Corynebacterium,g__Cuneatibacter,g__Cupriavidus,g__Cutibacterium,g__DTU014,g__Dellaglioa,g__Dermabacter,g__Devosia,g__Dialister,g__Dielma,g__Dietzia,g__Dolosigranulum,g__Dorea,g__Dysosmobacter,g__ER4,g__Eggerthella,g__Eisenbergiella,g__Emergencia,g__Emticicia,g__Enterocloster,g__Erysipelatoclostridium,g__Eubacterium,g__Evtepia,g__Exiguobacterium,g__Ezakiella,g__F0422,g__Faecalibacillus,g__Faecalibacterium,g__Faecalibaculum,g__Fenollaria,g__Ferruginibacter,g__Fimenecus,g__Finegoldia,g__Flavobacterium,g__Flavonifractor,g__Fructilactobacillus,g__Fructobacillus,g__Fusicatenibacter,g__Fusobacterium,g__G11,g__GCA-2753745,g__GCA-900066905,g__GWC2-73-18,g__Gemmiger,g__Gordonibacter,g__Haemophilus,g__Harryflintia,g__Herbaspirillum,g__Holdemanella,g__Holdemania,g__Hydrogeniiclostridium,g__Hymenobacter,g__Intestinibacter,g__JC017,g__Jeotgalicoccus,g__Kandleria,g__Labilithrix,g__Labrys,g__Lachnoanaerobaculum,g__Lachnospira,g__Lacticaseibacillus,g__Lactobacillus,g__Lactococcus,g__Lacunisphaera,g__Lancefieldella,g__Lawsonella,g__Lawsonibacter,g__Leptotrichia,g__Leuconostoc,g__Ligilactobacillus,g__Limiplasma,g__Limivicinus,g__Limivivens,g__Limosilactobacillus,g__Longibaculum,g__Longicatena,g__Luteibacter,g__Marmoricola,g__Massilia,g__Massilicoli,g__Massiliimalia,g__Massilioclostridium,g__Mediterraneibacter,g__Meiothermus,g__Merdicola,g__Merdisoma,g__Methanobrevibacter,g__Methylobacterium,g__Micrococcus,g__Microvirga,g__Microvirgula,g__Mogibacterium,g__Monoglobus,g__Morganella,g__Murdochiella,g__Muribaculum,g__Muricomes,g__Mycobacterium,g__NSJ-61,g__Nanosynbacter,g__Nanosyncoccus,g__Negativibacillus,g__Neisseria,g__Nemorincola,g__Neobittarella,g__Nesterenkonia,g__Niameybacter,g__Nitrosomonas,g__Nocardioides,g__Novosphingobium,g__Obscuribacter,g__Odoribacter,g__Olegusella,g__Oliverpabstia,g__Onthenecus,g__Onthomonas,g__Oribacterium,g__Paenarthrobacter,g__Palsa,g__Paludicola,g__Parabacteroides,g__Paraburkholderia,g__Paralachnospira,g__Paramuribaculum,g__Parvimonas,g__Pauljensenia,g__Pediococcus,g__Pedobacter,g__Peptidiphaga,g__Peptoniphilus,g__Phascolarctobacterium,g__Phocaeicola,g__Phocea,g__Photobacterium,g__Phycicoccus,g__Pirellula,g__Planktophila,g__Polynucleobacter,g__Porphyromonas,g__Prevotella,g__Propionibacterium,g__Proteus,g__Pseudaeromonas,g__Pseudobutyricicoccus,g__Pseudoduganella,g__Pseudoflavonifractor,g__Pseudomonas,g__Pseudoruminococcus,g__Psychrobacter,g__Pyramidobacter,g__QAKW01,g__RUG13038,g__RUG13077,g__Ralstonia,g__Reyranella,g__Rhodococcus,g__Roseburia,g__Rothia,g__Rubneribacter,g__Ruminiclostridium,g__Ruminococcus,g__Ruthenibacterium,g__SBAT01,g__SFDB01,g__SFLA01,g__SIO2C1,g__SKOZ01,g__Scatavimonas,g__Scatomonas,g__Sediminibacterium,g__Sellimonas,g__Solirubrobacter,g__Sphingomicrobium,g__Sphingomonas,g__Sphingopyxis,g__Sphingorhabdus,g__Staphylococcus,g__Stercorousia,g__Stoquefichus,g__Streptococcus,g__Sulfurospirillum,g__Tenuibacillus,g__Tepidimonas,g__Terrisporobacter,g__Thermoanaerobacterium,g__Thermophilibacter,g__Tumebacillus,g__Turicibacter,g__Turicimonas,g__UBA10103,g__UBA1179,g__UBA12499,g__UBA1258,g__UBA1259,g__UBA1394,g__UBA1417,g__UBA1573,g__UBA1822,g__UBA5026,g__UBA5905,g__UBA644,g__UBA737,g__UBA738,g__UBA9414,g__UMGS1071,g__UMGS1375,g__UMGS1449,g__Urbifossiella,g__Urinicoccus,g__Vagococcus,g__Veillonella,g__Vermiphilus,g__Vescimonas,g__Vibrio,g__Vitreoscilla,g__WQUU01,g__WRAI01,g__Weissella,g__Xanthomonas,g__Zag
196,0,0,9,0,0,0,0,2164,0,0,0,0,0,0,0,0,0,86,5,0,0,0,0,6879,46,0,0,0,0,0,0,0,0,0,0,18720,939,0,681,6,0,9578,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1257,0,0,0,0,0,3091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,131,693,26,4,0,0,0,0,0,0,0,0,0,0,0,499,0,0,471,0,0,0,56,34,988,0,0,0,0,11775,65805,0,0,0,0,0,0,0,0,0,3939,0,0,0,0,0,9992,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,39,0,0,41,0,3,8,0,0,10,0,0,0,791,0,0,0,0,0,0,0,0,0,998,0,0,132,0,13,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2437,0,0,0,0,0,0,0,0,6,1942,36966,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,307,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,87,0,0,0,0,0,1509,0,0,0,0,0,0,43,0,0
197,0,0,75,0,0,0,0,4592,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,15595,4,0,0,0,0,0,0,0,0,0,0,42,447,0,1343,0,0,7174,0,0,0,0,0,0,3,0,0,0,0,0,0,0,232,0,0,0,0,0,245,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,296,2,2,0,0,0,0,0,0,0,1,0,0,0,125,0,0,25,0,0,0,0,0,65,0,0,0,0,14487,35268,0,0,0,0,4,0,0,0,0,4872,0,0,0,0,0,5709,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,24,0,4,0,0,0,18,0,0,0,894,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,33,179,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,735,0,0,0,0,0,0,97,0,0
198,0,0,20,0,0,0,0,3665,0,0,2,8,0,0,16,0,0,19,0,0,0,0,0,10677,52,0,0,11,0,0,0,0,0,0,0,327,390,0,1027,3,0,5253,0,0,0,23,0,0,4,0,0,0,0,0,0,0,83,0,0,0,0,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,29,1719,0,2,0,0,28,0,0,0,0,0,0,0,0,158,3,0,4,0,0,0,59,0,424,0,0,0,0,10695,34502,0,0,0,0,2,0,0,5,0,4376,0,0,0,0,0,6934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1502,0,0,28,0,2,0,0,0,35,0,0,0,778,0,0,0,0,0,0,0,0,0,438,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,8,0,0,0,0,0,0,67,32369,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,24,0,0,93,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,196,0,0,0,0,0,0,93,0,0
199,0,0,0,0,0,0,0,748,0,0,0,2,0,0,0,0,0,29,3,0,0,0,0,4419,7,0,0,0,0,0,0,0,0,0,0,115,138,0,935,0,0,2442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,16,422,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,4,0,0,0,57,0,97,0,0,0,0,1425,7098,0,0,0,0,6,0,0,3,0,1254,0,0,0,0,0,1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0,0,3,0,0,0,0,0,2,0,0,0,178,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,2,3,6239,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,113,0,0,0,0,0,0,3,0,0
200,0,0,0,0,0,0,0,164,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,2123,3,0,0,0,0,0,0,0,0,0,0,1022,39,0,414,0,0,745,0,0,0,0,0,0,0,4,0,0,0,0,0,0,60,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,42,190,3,0,0,25,0,0,0,0,0,0,0,0,0,34,0,0,15,0,0,0,50,5,59,0,0,0,0,494,4566,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,935,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,255,0,7,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,11,0,0,0,43,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,55,4901,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,30,0,12,0,1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,88,0,0,0,0,0,0,3,0,0
201,0,0,0,0,0,0,0,256,0,0,0,6,0,0,0,0,0,29,0,0,0,0,0,1771,13,0,0,14,0,0,0,0,0,0,0,945,22,0,461,7,0,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,13,231,9,0,0,0,0,0,0,0,0,0,11,0,0,103,18,0,62,0,0,0,96,13,81,0,0,0,0,1919,8058,0,0,0,0,0,0,2,0,0,706,0,0,0,0,0,1543,3,0,0,0,0,7,2,0,0,0,0,0,0,0,0,244,0,7,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,202,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,2,0,0,0,0,0,0,387,6936,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,34,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,17,0,0,0,0,0,56,0,0,0,0,0,0,5,0,0
202,0,0,8,0,0,0,0,1005,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,0,0,233,242,0,173,2,0,5113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,25,593,2,0,0,0,0,0,0,0,0,0,2,0,0,99,0,0,14,0,0,0,0,27,45,0,0,0,0,2185,21326,0,0,0,0,0,0,0,0,0,1439,0,0,0,0,0,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,11,0,2,0,0,0,17,0,0,0,30,0,0,0,0,0,0,0,0,0,289,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,4,342,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,58,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1544,0,0,0,0,0,0,21,0,0
203,0,0,2,0,0,0,0,585,0,0,0,2,0,0,0,0,0,49,0,0,0,0,0,1445,5,0,0,0,0,0,0,0,0,0,0,5847,163,0,256,70,0,4364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,2,0,2,0,0,255,10,0,0,0,0,0,0,0,0,4,5,0,0,199,37,0,61,0,0,0,58,41,223,8,0,0,0,1874,13860,0,0,0,0,0,0,0,0,0,1487,0,0,0,0,0,1340,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,48,0,2,11,0,0,0,8,0,15,0,0,0,41,0,0,0,0,0,0,0,0,0,388,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,4,1174,9755,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,52,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,34,0,0,0,0,0,231,0,0,0,0,0,0,22,0,0
204,0,7,95,0,0,0,0,113,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,537,0,0,0,0,0,0,0,0,0,0,0,17352,39,0,122,55,0,436,0,0,0,6,0,0,0,17,0,0,0,0,0,0,95,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,24,176,2,0,0,0,0,0,0,0,0,0,0,0,0,22,148,2,35,0,0,0,0,2,91,7,0,0,0,312,7668,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,962,2,0,0,0,0,20,0,0,0,77,0,0,0,15,0,398,0,0,0,0,0,10,53,0,3,0,0,0,25,0,0,0,0,0,0,0,0,0,75,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370,0,0,89,0,0,0,0,0,0,1474,30718,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,75,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,9,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,58,0,0,0,0,0,51,0,0,0,0,0,0,11,0,0
205,0,8,0,0,0,0,0,193,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,817,3,0,0,0,0,0,0,0,0,0,0,13213,66,0,199,70,0,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,362,2,0,0,0,0,0,0,0,0,0,0,0,0,29,217,1,44,0,0,0,0,2,26,0,0,0,0,526,6897,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,893,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,332,0,0,0,0,2,0,0,0,3,0,0,0,30,0,0,0,0,0,0,0,0,0,111,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1666,0,0,53,0,0,0,0,0,0,1709,28954,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,128,0,0,0,7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,0,0,0,0,0,0,0,0,44,0,0,0,0,0,152,0,0,0,0,0,0,6,0,0
206,0,225,0,0,0,0,0,191,0,0,0,397,0,0,0,0,0,3,0,0,0,0,0,572,6,0,0,0,0,0,0,0,0,0,0,28458,44,0,99,256,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,211,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,188,5,0,0,0,0,0,0,0,0,0,5,0,0,48,374,38,65,0,0,0,0,0,67,0,0,0,0,498,6364,0,0,0,0,0,0,27,0,0,243,0,0,0,0,0,1204,3,0,0,0,0,31,0,0,0,140,0,0,0,0,0,416,0,0,11,0,0,0,37,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,321,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3520,0,4,699,0,0,0,0,0,0,2384,62970,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,511,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,0,0,0,0,0,0,0,0,52,0,0,0,0,0,148,0,0,0,0,0,0,2,0,0
207,0,0,5,0,0,0,0,424,0,0,0,5,0,0,0,0,0,17,0,0,0,0,0,2534,2,0,0,0,0,0,0,0,0,0,0,3726,181,0,234,7,0,2577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,588,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,2,76,3,0,0,0,0,0,0,0,0,0,2,0,0,81,8,0,18,0,0,0,23,6,81,0,0,0,0,1205,13420,0,0,0,0,0,0,0,0,0,521,0,0,0,0,0,1061,0,0,0,0,0,15,0,0,5,2,0,0,0,0,0,42,0,3,6,0,0,0,2,0,16,0,0,0,62,0,0,0,0,0,0,0,0,0,310,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0,0,2,0,5,0,0,0,0,603,10973,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,178,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,0,0,0,0,0,0,0,0,49,0,0,0,0,0,158,0,0,0,0,0,0,25,0,0
209,0,0,11,0,0,0,0,652,0,0,0,5,0,0,0,0,0,15,0,0,0,0,0,1609,13,0,0,0,0,0,0,0,0,0,0,3041,95,0,147,0,0,2101,0,0,0,16,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,0,70,317,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,11,0,0,0,30,8,160,0,0,0,0,1757,11474,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,1088,0,0,0,30,0,14,0,0,3,0,0,0,0,0,0,13,0,0,2,0,0,0,0,0,4,0,0,0,67,0,0,0,0,0,0,0,0,0,255,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,2,0,0,0,0,0,0,258,8169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,227,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,13,0,0,0,0,0,74,0,0,0,0,0,0,6,0,0
210,0,7,13,0,0,0,0,513,0,0,0,32,0,0,0,0,0,13,0,0,0,0,0,1999,4,0,0,0,0,0,0,0,0,0,0,10268,200,0,280,9,0,2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,397,6,0,0,0,0,0,0,0,0,0,0,0,0,129,4,0,40,0,0,0,13,8,24,0,0,0,0,2558,13794,0,0,0,0,0,0,1,0,0,392,0,0,0,0,0,1292,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,117,0,0,4,0,0,0,2,0,5,0,0,0,39,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,21,0,0,0,0,0,0,511,19412,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,28,0,0,0,0,0,206,0,0,0,0,0,0,10,0,0
211,0,0,35,0,0,0,0,509,0,0,0,34,0,0,0,0,0,18,0,0,0,0,0,1959,4,0,0,0,0,0,0,0,0,0,0,6338,218,0,467,48,0,5696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,16,230,3,2,0,0,0,0,0,0,0,0,0,0,0,121,5,0,47,0,0,0,21,6,50,0,0,0,0,2386,12783,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,840,0,2,0,0,0,15,0,0,1,0,0,0,0,0,0,52,0,0,2,0,0,0,9,0,4,0,0,0,84,0,0,0,0,0,0,0,0,0,186,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,32,0,15,3,0,0,0,0,0,451,6429,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389,0,0,0,0,0,0,0,0,8,0,0,0,0,0,71,0,0,0,0,0,0,7,0,0
212,0,0,2,0,0,0,0,796,0,0,0,62,0,0,0,0,0,37,0,0,0,0,0,2882,26,0,0,0,0,0,0,0,0,0,0,9530,192,0,249,189,0,5470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,34,191,7,0,0,0,0,0,0,0,0,0,10,0,0,152,55,0,69,0,0,0,45,13,119,5,0,0,0,1480,16335,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,1472,3,0,0,0,0,56,0,0,0,32,0,0,0,0,0,98,0,0,10,0,0,0,51,0,8,0,0,0,60,0,0,0,0,0,0,0,0,0,434,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1166,0,3,62,0,0,0,0,0,0,979,15461,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,195,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,0,0,0,0,0,0,0,0,15,0,0,0,0,0,21,0,0,0,0,0,0,12,0,0
213,0,0,4,0,0,0,0,454,0,0,2,33,0,0,0,0,0,18,0,0,0,0,0,4923,15,0,0,0,0,0,0,0,0,0,0,6911,126,0,318,77,0,4482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,75,3,0,0,42,0,0,0,0,0,0,2,0,0,97,24,0,25,0,0,0,9,4,47,11,0,0,0,1301,16705,0,0,0,0,0,0,0,0,0,409,0,0,0,0,0,1423,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,302,0,143,7,0,0,0,37,0,8,0,0,0,58,0,0,0,0,0,0,0,0,0,210,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,285,0,0,40,0,0,0,0,0,0,624,10675,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,40,0,0,92,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,89,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,411,0,0,0,0,0,0,0,0,9,0,0,0,0,0,22,0,0,0,0,0,0,4,0,0
