"time","g__Methanobrevibacter","g__Methanomassiliicoccus","g__Actinobaculum","g__Actinomyces","g__Actinotignum","g__Varibaculum","g__Aeriscardovia","g__Alloscardovia","g__Bifidobacterium","g__Scardovia","g__Corynebacterium","g__Lawsonella","g__Frigoribacterium","g__Kocuria","g__Micrococcus","g__Rothia","g__Cutibacterium","g__Atopobium","g__Olsenella","g__Collinsella","g__Enorma","g__Adlercreutzia","g__Asaccharobacter","g__Eggerthella","g__Enterorhabdus","g__Gordonibacter","g__Slackia","g__Bacteroidetes_unclassified","g__Bacteroides","g__Bacteroidales_unclassified","g__Barnesiella","g__Coprobacter","g__Dysgonomonas","g__Butyricimonas","g__Odoribacter","g__Porphyromonas","g__Sanguibacteroides","g__Alloprevotella","g__Paraprevotella","g__Prevotella","g__Alistipes","g__Rikenella","g__Parabacteroides","g__Candidatus_Gastranaerophilales_unclassified","g__Chlamydia","g__Arthrospira","g__Gemella","g__Paenibacillus","g__Staphylococcus","g__Abiotrophia","g__Granulicatella","g__Bavariicoccus","g__Enterococcus","g__Lactobacillus","g__Pediococcus","g__Sharpea","g__Leuconostoc","g__Weissella","g__Lactococcus","g__Streptococcus","g__Catabacter","g__Christensenella","g__Butyricicoccus","g__Clostridium","g__Hungatella","g__Lactonifactor","g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified","g__Clostridiales_unclassified","g__Intestinimonas","g__Lawsonibacter","g__Monoglobus","g__Anaerofustis","g__Eubacteriaceae_unclassified","g__Eubacterium","g__Anaerocolumna","g__Anaerosporobacter","g__Anaerostipes","g__Anaerotignum","g__Blautia","g__Butyrivibrio","g__Cellulosilyticum","g__Coprococcus","g__Dorea","g__Eisenbergiella","g__Faecalicatena","g__Fusicatenibacter","g__Lachnoclostridium","g__Lachnospira","g__Lachnospiraceae_unclassified","g__Murimonas","g__Robinsoniella","g__Roseburia","g__Sellimonas","g__Shuttleworthia","g__Tyzzerella","g__Oscillibacter","g__Peptococcus","g__Clostridioides","g__Intestinibacter","g__Peptostreptococcus","g__Romboutsia","g__Terrisporobacter","g__Agathobaculum","g__Anaerofilum","g__Anaeromassilibacillus","g__Anaerotruncus","g__Faecalibacterium","g__Flavonifractor","g__Gemmiger","g__Harryflintia","g__Pseudoflavonifractor","g__Ruminococcaceae_unclassified","g__Ruminococcus","g__Ruthenibacterium","g__Absiella","g__Bulleidia","g__Candidatus_Stoquefichus","g__Catenibacterium","g__Coprobacillus","g__Dielma","g__Erysipelatoclostridium","g__Erysipelothrix","g__Faecalicoccus","g__Faecalitalea","g__Holdemanella","g__Holdemania","g__Massiliomicrobiota","g__Solobacterium","g__Turicibacter","g__Firmicutes_unclassified","g__Acidaminococcus","g__Phascolarctobacterium","g__Megamonas","g__Mitsuokella","g__Allisonella","g__Anaeroglobus","g__Dialister","g__Megasphaera","g__Veillonella","g__Anaerococcus","g__Finegoldia","g__Parvimonas","g__Peptoniphilus","g__Tissierellia_unclassified","g__Fusobacterium","g__Victivallis","g__Enhydrobacter","g__Oxalobacter","g__Parasutterella","g__Sutterella","g__Turicimonas","g__Microvirgula","g__Eikenella","g__Neisseria","g__Bilophila","g__Desulfovibrio","g__Desulfovibrionaceae_unclassified","g__Campylobacter","g__Aeromonas","g__Citrobacter","g__Cronobacter","g__Enterobacter","g__Escherichia","g__Klebsiella","g__Kluyvera","g__Kosakonia","g__Leclercia","g__Raoultella","g__Hafnia","g__Morganella","g__Proteus","g__Providencia","g__Serratia","g__Wohlfahrtiimonas","g__Aggregatibacter","g__Haemophilus","g__Acinetobacter","g__Moraxella","g__Pseudomonas","g__Proteobacteria_unclassified","g__Brachyspira","g__Treponema","g__Cloacibacillus","g__Fretibacterium","g__Akkermansia","g__Saccharomyces","g__Blastocystis"
28,0,0,0,0.01285,0,0,0,0,0,0,0,0,0,0,0,0.02951,0,0,0,0,0,0.00049,0.00327,0.11941,0,0.01276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022,0,0,0.88196,0,0,0,0,0.0165,0.76147,0,0,0.03146,0.32776,0.29075,0,0,0,0,0,0,0,0,0.32702,0,0,0.18457,0,13.72717,0,0,0,1.57782,0.00068,0,2.9672,0.21105,21.64226,2.00741,0,0,5.26185,0,0,0,0,0,0,0.12082,0,0,0,0.25921,0,0,0,11.06168,0.95401,0,0,0,26.34975,0,0,0,0,0,0,0.00387,0,0.86751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10428,0,0,0,0,0,0,0,0.06774,0,0,0,0,0.13179,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0.14912,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0.00641,0.04389,0,0.00202,0,0,0.00146,0,0.00563,0,0,0,0,0,0,0,0,0.22071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44179,0,0,0,0,0.00799,0.00638,0,0,0,0.18327,0.0434,0,0,0,0,0,0,0,0,1.41389,0,0,0.16091,0.38988,3.24456,0,0,0,1.04852,0.00259,0,2.94872,0.18683,7.68308,27.38443,0,0,24.20135,0,0,0,0,0,0,0.0073,0,0,0,0.06164,0,0,0,9.8941,0.39112,0,0,0,4.83212,0,0,0,0,0,0,0,4e-04,0.23777,0,0,0,0,0,0,0,0,0.06086,0,0,0,0,0,0,0.10425,0,11.06919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11839,0,0,0,0,0,0,0,0.05448,0,0,0,0,0.39056,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0.55295,0,0,0,0,0,0,0,0,0.15432,0,0,0,0.02428,0.04721,0.14638,0.0011,0.02262,0,0,0,0,0,0,0,0,0,0,0,0.00064,0,1.50534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5274,0,0,0,0,0,0.04479,0,0,0.00517,0.18859,0.09713,0,0,0,0,0,0,0,0,0.75541,0,0,0.26844,0.14065,5.40986,0,0,0,1.4385,0.10542,0,4.05621,0.31577,6.99198,38.59868,0,0,9.67199,0,0,0.00231,0,0,0,0.22487,0.00076,0,0,0.05463,0,0,0.01107,12.65688,1.17488,0,0,0,4.04905,0,0,0,0,0,0,0,0.013,1.02099,0,0,0,0,0,0.01463,0.03614,0,0.41772,0,0,0,0,0,0,0.12061,0,3.45626,0,0.0049,0.0028,0,0,0.0914,0,0,0,0,0,0,0,0.00156,0,0,0,0,0.00404,0,0,0,0,5.47765,0.02507,0,0,0,0,0,0,0.06795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0.11568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00079,0.0368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03649,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60739,0,0,0,0,0,0.02359,0,0,0.11064,1.43165,0.10729,0,0,0,0,0,0,0,0,0.08248,0,0,0.01561,0.05527,1.10797,0,0,0,0.34885,0,0,1.92139,0.08689,23.58908,6.84168,0,0,39.40739,0,0,0,0,0,0,0.02196,0,0,0,0.03749,0,0,0.00995,13.7915,0.57597,0,0,0,3.88276,0,0,0,0,0,0,0,0,0.24289,0,0,0,0,0,0,0,0,0.07283,0,0,0,0,0,0,0.14345,0,3.18848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00945,0,0,0,0,0,0,0,0.0938,0,0,0,0,0.00254,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10231,0,0.0034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06646,0,0,0,0,0,0,0,0,0,0,0.00384,0,0,0.87388,0,0,0,0,0,0.20069,0,0,0,0.27733,0.01169,0,0,0,0,0,0,0,0,2.07667,0,0,0,0.02745,17.09542,0,0,0,4.26936,0.00805,0,16.60724,3.35818,14.01201,6.37957,0,0,0.0566,0,0,0.0186,0,0,0,0.12943,0,0,0,0.36282,0,0,0,0,0.39262,0,0,0,0,0,0,0,0,0,0,0,0.07407,1.79966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.68377,0,0,0,0,0,0.77815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21997,0.6252,0,0,0,0,0,0,1.48558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0.00062,0,0,0,0,0,0,0.06462,0,0,0,0,0,0,0,0.24226,0,0.02866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18991,0,0,0,0,0,0,0,0,0,0,0,0,0.01129,0.54013,0,0,0,0,0,0.08601,0,0,0,0,0.08511,0,0,0,0,0,0,0,0,0.37478,0,0.06452,0,0,3.33978,0,0,0,0.46332,0,0,2.89326,0.88373,16.75987,3.02267,0,0,52.43765,0,0,0,0,0,0,0,0,0,0,0.16045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31905,0,15.6157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04611,0,0,2.31208,0,0,0,0,0,0,0,0.00108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0.64081,0,0,0,0,0,0,0,0,0,0,0.07921,0,0,0,0.03825,0,0,0,0,34.30844,0,0,0,0,0,0,0.21002,0,0,0,1.39082,0.08602,0,4.76341,0,0,0,0,0,0,0,0,0,0,0.02237,0,0,0,0,0,0.10406,0,0,0.03009,0.64818,0.01382,0,0,0,0,0,0,0,0,10.67171,0,0,0.63969,0,4.59538,0,0,0,2.27678,0.00967,0,2.7103,1.23171,1.30245,2.43381,0,0,5.88616,0,0,0.02374,0,0,0,0,0,0,0,0.18123,0,0,4.63739,8.57761,0.48368,0,0,0,0,0.02812,0,0,0,0,0,0,0.00143,0.12257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09153,0,0,0,0,0,0.00597,0,0,0,0.21874,0,0.02485,0,0,0,0,0,0,0.00081,0,0.01491,0,0,7.76924,0.08176,0,0,0,0,0,0,0.05743,0,0,0,0,0,0,0,0,1.58585,0,0,0,0,0,0,0
42,0,0,0,0.10262,0,0.00656,0,0.05732,1.94957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56703,0,0,0,0,0,0,0.07696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16707,0,0,0,0,0,0,4.77166,0,0,53.90533,29.44063,0.0413,0,0,0,0,0.04334,2.52205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,1.03905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21538,0,0,0,0,0,0,0,0,0,0,0,0,0.14309,0,0,0,0,0,0,0.39658,0,0,0.07308,3.86301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94815,0,0,0,0,0,0,0,0.02777,0,0,0,0,0,0,0,0,0,0,0,0.71629,0,0,0.00174,0,0,0,0,0,2.40735,0,0,0,0,0,0,0,0,0,0,0,0,0.95706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.74328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04072,0,0,0,0,0.03531,0,0.70053,0,0,46.10876,11.77038,0.07961,0,0,0,0,0,5.48354,0,0,0,0,0.24933,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17071,0,0,1.13145,0.61853,0.01057,0,0,0,0,0,0,0,0,0,0,0,0,0,25.01532,0,0,0,0,4.35178,0,0,25.07143,0,0,0,0,0,0,0,0.00995,0,0,0,0.06303,0,0,0,0,0,0,0,0.0097,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.16779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.75317,2.32994,0,0.06263,0,0,0,0,0.94635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
